Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,JobDuration,JobDurationMonth
0,1,1,0.0,1.0,3.8,0.22,183,6.1
0,1,0,2.0,5.0,7.7,0.59,323,10.766666666666667
1,0,1,1.0,3.0,5.5,0.33,320,10.666666666666666
1,1,0,2.0,5.0,7.4,0.55,172,5.733333333333333
1,1,0,1.0,4.0,4.8,0.36,377,12.566666666666666
1,1,1,1.0,3.0,4.2,0.27,113,3.7666666666666666
0,0,1,2.0,4.0,5.9,0.41,155,5.166666666666667
0,1,0,3.0,6.0,6.0,0.53,359,11.966666666666667
0,1,0,4.0,8.0,9.0,0.74,339,11.3
1,0,0,2.0,6.0,6.7,0.54,249,8.3
1,1,1,3.0,6.0,6.1,0.56,215,7.166666666666667
1,1,0,1.0,3.0,5.2,0.32,61,2.033333333333333
1,1,0,4.0,7.0,6.7,0.51,358,11.933333333333334
0,1,1,2.0,4.0,5.6,0.35,248,8.266666666666667
1,1,0,1.0,2.0,5.3,0.49,158,5.266666666666667
0,1,1,4.0,6.0,7.7,0.67,43,1.4333333333333333
0,1,0,2.0,4.0,3.5,0.29,146,4.866666666666666
1,1,0,2.0,4.0,4.7,0.4,101,3.3666666666666667
1,1,1,3.0,6.0,5.0,0.35,345,11.5
0,1,1,1.0,2.0,4.7,0.23,174,5.8
1,0,1,1.0,4.0,6.4,0.41,119,3.966666666666667
1,1,1,3.0,6.0,7.3,0.59,285,9.5
0,0,1,1.0,4.0,5.1,0.39,72,2.4
0,0,1,1.0,4.0,6.0,0.44,145,4.833333333333333
1,1,0,4.0,7.0,7.6,0.68,274,9.133333333333333
1,1,0,2.0,4.0,6.0,0.42,156,5.2
1,1,1,3.0,5.0,6.3,0.44,355,11.833333333333334
0,1,0,4.0,6.0,7.2,0.64,145,4.833333333333333
0,1,0,2.0,3.0,3.4,0.18,138,4.6
1,1,0,2.0,4.0,5.9,0.39,128,4.266666666666667
0,0,1,2.0,4.0,4.0,0.32,360,12.0
1,1,0,2.0,6.0,6.1,0.58,211,7.033333333333333
1,1,1,4.0,7.0,5.6,0.49,197,6.566666666666666
1,1,0,3.0,5.0,6.1,0.6,121,4.033333333333333
1,1,0,2.0,6.0,8.1,0.65,57,1.9
0,1,1,3.0,4.0,5.2,0.29,70,2.3333333333333335
1,1,1,0.0,1.0,3.1,0.17,195,6.5
0,0,0,3.0,6.0,6.1,0.56,111,3.7
0,1,1,3.0,6.0,5.6,0.43,97,3.2333333333333334
0,1,1,1.0,2.0,4.5,0.29,243,8.1
1,0,1,3.0,6.0,6.6,0.65,206,6.866666666666666
0,1,0,4.0,7.0,7.0,0.6,82,2.7333333333333334
0,1,1,3.0,5.0,5.4,0.34,76,2.533333333333333
0,1,1,2.0,4.0,5.5,0.33,50,1.6666666666666667
0,1,1,3.0,6.0,4.6,0.35,282,9.4
1,1,0,5.0,9.0,7.8,0.79,89,2.966666666666667
0,1,1,1.0,4.0,4.8,0.41,349,11.633333333333333
1,1,0,4.0,8.0,9.6,0.86,188,6.266666666666667
0,1,1,3.0,7.0,8.0,0.8,96,3.2
0,0,1,3.0,5.0,5.1,0.32,88,2.933333333333333
0,1,0,3.0,6.0,8.7,0.76,166,5.533333333333333
0,1,1,0.0,1.0,2.6,0.15,241,8.033333333333333
0,0,0,3.0,5.0,5.7,0.54,217,7.233333333333333
1,1,0,4.0,8.0,8.8,0.7,143,4.766666666666667
0,1,0,3.0,7.0,7.7,0.57,210,7.0
0,0,0,1.0,3.0,5.5,0.44,117,3.9
0,0,0,3.0,6.0,4.9,0.32,237,7.9
0,0,0,3.0,5.0,4.7,0.38,164,5.466666666666667
1,0,0,4.0,7.0,9.2,0.82,261,8.7
1,0,0,3.0,7.0,6.2,0.58,290,9.666666666666666
0,1,0,5.0,10.0,9.5,0.94,256,8.533333333333333
0,1,0,3.0,6.0,5.3,0.43,379,12.633333333333333
0,1,1,1.0,4.0,6.8,0.5,235,7.833333333333333
0,0,0,2.0,3.0,6.1,0.41,279,9.3
1,1,1,2.0,3.0,3.3,0.25,303,10.1
1,1,0,2.0,6.0,5.5,0.51,157,5.233333333333333
1,1,0,2.0,7.0,8.8,0.8,132,4.4
0,1,0,2.0,4.0,5.7,0.36,32,1.0666666666666667
0,1,1,3.0,4.0,4.3,0.38,385,12.833333333333334
0,0,1,1.0,4.0,6.2,0.41,278,9.266666666666667
0,0,0,3.0,5.0,7.1,0.64,225,7.5
0,1,1,2.0,5.0,3.7,0.3,110,3.6666666666666665
1,0,0,3.0,6.0,5.7,0.44,145,4.833333333333333
1,1,0,1.0,1.0,3.6,0.15,128,4.266666666666667
0,1,0,4.0,8.0,7.5,0.71,146,4.866666666666666
1,1,0,2.0,5.0,6.8,0.54,392,13.066666666666666
0,1,1,2.0,3.0,5.7,0.44,380,12.666666666666666
0,1,0,1.0,2.0,0.7,0.0,245,8.166666666666666
0,1,1,1.0,2.0,2.9,0.15,330,11.0
0,1,1,3.0,7.0,7.5,0.77,125,4.166666666666667
1,1,0,2.0,3.0,6.3,0.48,232,7.733333333333333
0,1,1,2.0,4.0,5.6,0.43,332,11.066666666666666
1,1,1,2.0,4.0,2.8,0.11,88,2.933333333333333
1,1,1,2.0,6.0,7.5,0.76,100,3.3333333333333335
1,1,0,1.0,1.0,5.1,0.29,74,2.466666666666667
1,1,1,4.0,7.0,6.4,0.63,166,5.533333333333333
0,1,1,3.0,7.0,7.1,0.58,247,8.233333333333333
0,0,1,2.0,5.0,5.8,0.48,57,1.9
1,1,1,0.0,1.0,3.4,0.18,259,8.633333333333333
1,0,0,3.0,5.0,7.3,0.6,45,1.5
1,0,1,1.0,2.0,4.4,0.24,125,4.166666666666667
1,1,0,1.0,3.0,4.8,0.39,149,4.966666666666667
1,1,0,2.0,6.0,5.9,0.53,222,7.4
0,1,1,2.0,3.0,4.4,0.34,194,6.466666666666667
0,0,1,1.0,4.0,5.4,0.41,347,11.566666666666666
0,1,0,2.0,4.0,5.3,0.44,112,3.7333333333333334
0,1,1,0.0,1.0,2.1,0.12,294,9.8
0,1,1,3.0,5.0,6.7,0.45,52,1.7333333333333334
1,1,0,2.0,5.0,4.3,0.36,189,6.3
1,1,0,0.0,1.0,0.2,0.0,66,2.2
1,1,1,2.0,3.0,4.0,0.31,294,9.8
0,1,0,3.0,8.0,9.5,0.93,126,4.2
0,1,1,2.0,3.0,2.8,0.15,329,10.966666666666667
0,1,1,0.0,1.0,0.2,0.0,66,2.2
0,0,0,3.0,5.0,5.1,0.38,280,9.333333333333334
1,1,1,2.0,4.0,3.8,0.31,101,3.3666666666666667
0,1,1,1.0,2.0,5.2,0.27,64,2.1333333333333333
1,0,1,3.0,5.0,6.8,0.47,235,7.833333333333333
1,1,0,1.0,3.0,5.5,0.35,152,5.066666666666666
1,0,0,3.0,6.0,7.0,0.69,375,12.5
1,1,1,4.0,8.0,8.1,0.69,98,3.2666666666666666
1,1,1,2.0,4.0,5.0,0.38,293,9.766666666666667
1,0,0,2.0,4.0,7.2,0.57,316,10.533333333333333
1,1,1,2.0,5.0,7.7,0.58,294,9.8
0,1,1,0.0,1.0,2.6,0.09,39,1.3
0,1,1,2.0,4.0,6.0,0.46,339,11.3
0,1,1,0.0,1.0,3.2,0.12,331,11.033333333333333
1,1,0,3.0,7.0,8.1,0.75,119,3.966666666666667
0,0,1,2.0,3.0,1.2,0.05,264,8.8
1,1,0,3.0,7.0,7.6,0.79,296,9.866666666666667
1,1,1,3.0,5.0,7.4,0.63,379,12.633333333333333
1,1,1,3.0,5.0,5.4,0.42,284,9.466666666666667
1,1,1,1.0,3.0,5.5,0.46,103,3.433333333333333
1,1,1,2.0,4.0,6.1,0.5,328,10.933333333333334
1,0,1,2.0,3.0,5.6,0.32,196,6.533333333333333
0,1,1,1.0,4.0,4.5,0.35,287,9.566666666666666
1,0,0,4.0,6.0,6.5,0.49,279,9.3
0,1,1,0.0,2.0,2.6,0.16,166,5.533333333333333
0,1,1,2.0,3.0,3.7,0.29,182,6.066666666666666
0,1,1,2.0,4.0,4.8,0.36,284,9.466666666666667
0,1,1,2.0,3.0,4.2,0.22,207,6.9
0,1,0,2.0,4.0,3.3,0.11,311,10.366666666666667
0,1,0,3.0,6.0,7.9,0.62,119,3.966666666666667
0,1,0,2.0,5.0,7.2,0.53,356,11.866666666666667
0,0,1,2.0,6.0,6.4,0.55,153,5.1
1,0,1,0.0,1.0,3.8,0.2,177,5.9
0,1,0,1.0,1.0,4.9,0.27,58,1.9333333333333333
0,1,0,2.0,3.0,6.0,0.42,106,3.533333333333333
0,1,0,1.0,4.0,6.1,0.56,209,6.966666666666667
0,0,0,3.0,6.0,7.2,0.59,40,1.3333333333333333
0,0,1,3.0,4.0,5.7,0.38,238,7.933333333333334
1,1,1,2.0,4.0,6.8,0.48,314,10.466666666666667
0,0,1,1.0,2.0,5.1,0.37,277,9.233333333333333
1,1,0,4.0,9.0,9.8,0.98,192,6.4
1,1,0,4.0,6.0,8.3,0.66,66,2.2
1,1,1,1.0,1.0,3.3,0.2,180,6.0
1,1,1,4.0,7.0,7.8,0.64,156,5.2
0,1,1,2.0,5.0,8.1,0.62,201,6.7
1,0,0,2.0,4.0,3.2,0.27,233,7.766666666666667
1,1,1,2.0,6.0,6.9,0.51,34,1.1333333333333333
1,0,1,2.0,6.0,8.3,0.74,66,2.2
0,1,0,4.0,9.0,9.3,1.0,246,8.2
1,0,1,2.0,5.0,7.1,0.52,254,8.466666666666667
1,1,0,1.0,4.0,6.0,0.47,79,2.6333333333333333
1,1,1,4.0,8.0,7.4,0.71,36,1.2
1,1,0,1.0,4.0,4.6,0.36,206,6.866666666666666
0,1,0,4.0,7.0,6.6,0.56,78,2.6
1,1,0,3.0,6.0,5.4,0.43,256,8.533333333333333
0,1,0,4.0,6.0,8.4,0.65,186,6.2
0,0,0,4.0,8.0,7.5,0.67,325,10.833333333333334
1,0,0,4.0,8.0,8.5,0.91,81,2.7
1,0,0,3.0,5.0,5.4,0.5,225,7.5
1,0,0,2.0,4.0,5.4,0.36,337,11.233333333333333
0,0,1,0.0,2.0,3.7,0.22,157,5.233333333333333
0,1,0,3.0,4.0,6.3,0.46,136,4.533333333333333
1,0,1,2.0,5.0,7.0,0.54,125,4.166666666666667
1,1,1,1.0,2.0,5.0,0.31,136,4.533333333333333
0,1,0,3.0,8.0,8.3,0.71,265,8.833333333333334
1,1,0,3.0,5.0,6.6,0.51,394,13.133333333333333
1,0,0,2.0,3.0,4.7,0.29,42,1.4
1,1,1,2.0,3.0,2.8,0.19,298,9.933333333333334
0,0,0,2.0,2.0,1.6,0.1,72,2.4
1,1,0,2.0,4.0,6.6,0.44,202,6.733333333333333
1,0,0,3.0,7.0,8.2,0.82,136,4.533333333333333
1,1,0,2.0,5.0,5.9,0.4,255,8.5
1,1,1,2.0,4.0,6.3,0.46,42,1.4
1,0,1,1.0,1.0,0.0,0.0,106,3.533333333333333
0,1,1,3.0,4.0,5.9,0.49,54,1.8
1,1,1,4.0,7.0,7.8,0.71,35,1.1666666666666667
1,1,1,2.0,3.0,4.8,0.38,74,2.466666666666667
0,1,0,2.0,5.0,6.3,0.55,153,5.1
0,1,1,4.0,9.0,9.1,0.73,272,9.066666666666666
0,1,1,3.0,5.0,6.5,0.51,92,3.066666666666667
0,0,1,1.0,3.0,4.4,0.25,201,6.7
1,1,0,2.0,4.0,5.0,0.41,330,11.0
0,1,0,2.0,5.0,6.7,0.6,331,11.033333333333333
0,1,1,0.0,1.0,3.6,0.17,346,11.533333333333333
0,0,0,1.0,4.0,5.6,0.35,289,9.633333333333333
0,1,1,3.0,5.0,5.1,0.35,292,9.733333333333333
0,0,0,4.0,8.0,8.7,0.77,42,1.4
0,0,1,1.0,2.0,4.2,0.25,260,8.666666666666666
1,1,0,2.0,5.0,6.3,0.56,192,6.4
1,1,1,1.0,2.0,2.1,0.16,212,7.066666666666666
0,1,1,2.0,4.0,4.1,0.33,101,3.3666666666666667
0,1,1,3.0,6.0,7.3,0.57,187,6.233333333333333
0,1,1,1.0,4.0,5.2,0.3,152,5.066666666666666
0,1,1,1.0,4.0,4.4,0.39,117,3.9
1,0,0,2.0,5.0,7.1,0.53,257,8.566666666666666
0,1,0,2.0,6.0,7.0,0.68,140,4.666666666666667
1,1,0,2.0,4.0,8.0,0.6,152,5.066666666666666
0,1,0,0.0,1.0,2.6,0.2,241,8.033333333333333
1,1,1,0.0,2.0,2.8,0.19,131,4.366666666666666
0,0,0,4.0,8.0,7.8,0.7,163,5.433333333333334
1,1,1,2.0,4.0,5.0,0.47,32,1.0666666666666667
0,0,0,3.0,5.0,6.4,0.59,277,9.233333333333333
0,0,1,5.0,9.0,7.8,0.79,207,6.9
1,0,1,0.0,1.0,1.0,0.09,156,5.2
0,1,0,3.0,6.0,4.3,0.36,76,2.533333333333333
0,1,0,0.0,1.0,2.7,0.14,346,11.533333333333333
1,0,1,1.0,2.0,0.0,0.0,379,12.633333333333333
1,0,0,3.0,8.0,9.2,0.81,347,11.566666666666666
0,0,0,4.0,8.0,7.5,0.7,66,2.2
1,1,1,2.0,4.0,4.8,0.35,172,5.733333333333333
1,0,1,0.0,1.0,3.9,0.26,377,12.566666666666666
1,1,1,2.0,3.0,5.2,0.37,96,3.2
0,1,0,1.0,2.0,5.2,0.36,371,12.366666666666667
1,1,0,2.0,4.0,4.8,0.41,164,5.466666666666667
0,1,0,3.0,7.0,6.5,0.54,348,11.6
1,1,1,2.0,2.0,2.9,0.22,36,1.2
1,0,1,1.0,3.0,5.4,0.31,268,8.933333333333334
1,1,1,2.0,4.0,4.7,0.39,309,10.3
1,0,0,3.0,6.0,6.2,0.54,324,10.8
0,1,1,3.0,7.0,6.2,0.57,246,8.2
0,1,1,1.0,2.0,4.1,0.31,71,2.3666666666666667
1,0,1,2.0,4.0,7.2,0.55,395,13.166666666666666
1,1,1,2.0,3.0,6.4,0.47,278,9.266666666666667
1,1,1,3.0,6.0,7.0,0.55,274,9.133333333333333
0,1,0,2.0,5.0,7.0,0.56,207,6.9
0,1,0,2.0,4.0,4.3,0.35,142,4.733333333333333
1,1,0,4.0,8.0,7.3,0.64,351,11.7
0,1,1,4.0,6.0,5.3,0.49,47,1.5666666666666667
0,1,0,0.0,2.0,2.2,0.15,265,8.833333333333334
0,0,0,4.0,6.0,7.2,0.64,63,2.1
1,0,1,1.0,2.0,4.5,0.23,286,9.533333333333333
1,1,0,1.0,2.0,3.4,0.14,397,13.233333333333333
1,0,0,2.0,4.0,3.6,0.28,191,6.366666666666666
1,0,0,3.0,7.0,7.8,0.61,238,7.933333333333334
1,1,1,1.0,3.0,4.9,0.32,77,2.566666666666667
1,1,0,3.0,5.0,8.4,0.67,85,2.8333333333333335
0,0,0,3.0,7.0,7.4,0.54,101,3.3666666666666667
1,0,0,3.0,5.0,7.3,0.55,319,10.633333333333333
0,1,1,3.0,7.0,8.8,0.83,300,10.0
1,1,0,3.0,6.0,7.1,0.69,191,6.366666666666666
0,0,0,2.0,4.0,7.4,0.68,348,11.6
0,0,0,2.0,5.0,8.0,0.6,178,5.933333333333334
1,1,1,1.0,3.0,5.1,0.46,275,9.166666666666666
0,1,1,1.0,2.0,4.0,0.32,210,7.0
1,0,1,1.0,3.0,5.7,0.44,385,12.833333333333334
0,1,1,1.0,2.0,4.8,0.25,89,2.966666666666667
1,0,0,3.0,6.0,8.0,0.6,244,8.133333333333333
0,1,1,2.0,3.0,5.5,0.4,128,4.266666666666667
1,0,0,2.0,5.0,5.8,0.51,122,4.066666666666666
1,1,0,3.0,5.0,6.9,0.67,104,3.466666666666667
1,1,0,1.0,3.0,5.9,0.45,344,11.466666666666667
0,0,0,1.0,3.0,3.7,0.31,220,7.333333333333333
0,1,0,3.0,6.0,9.3,0.81,310,10.333333333333334
0,1,0,3.0,8.0,7.7,0.79,93,3.1
0,1,0,1.0,2.0,5.6,0.4,155,5.166666666666667
1,1,0,2.0,4.0,4.5,0.39,198,6.6
0,0,1,1.0,1.0,3.6,0.22,220,7.333333333333333
0,0,1,1.0,3.0,6.0,0.4,151,5.033333333333333
1,1,1,1.0,2.0,2.0,0.04,306,10.2
1,1,1,0.0,1.0,0.0,0.0,341,11.366666666666667
1,1,0,2.0,6.0,7.1,0.62,145,4.833333333333333
0,1,0,1.0,5.0,5.7,0.51,362,12.066666666666666
1,1,1,2.0,3.0,2.5,0.2,202,6.733333333333333
1,1,0,1.0,4.0,6.9,0.47,56,1.8666666666666667
0,1,0,2.0,3.0,4.4,0.21,238,7.933333333333334
1,1,1,3.0,6.0,6.3,0.46,58,1.9333333333333333
1,0,1,2.0,3.0,6.5,0.45,225,7.5
1,1,0,3.0,7.0,7.7,0.72,48,1.6
0,0,1,2.0,4.0,6.4,0.41,322,10.733333333333333
1,1,1,2.0,4.0,6.5,0.44,394,13.133333333333333
0,1,1,2.0,4.0,5.1,0.43,204,6.8
1,0,0,1.0,4.0,5.8,0.52,231,7.7
0,0,1,1.0,4.0,5.7,0.44,50,1.6666666666666667
1,1,0,2.0,6.0,7.7,0.78,123,4.1
0,1,1,2.0,4.0,4.9,0.34,141,4.7
0,1,0,1.0,3.0,3.0,0.18,235,7.833333333333333
0,1,1,3.0,5.0,5.3,0.38,248,8.266666666666667
1,1,1,2.0,4.0,6.3,0.41,289,9.633333333333333
0,0,0,2.0,4.0,4.4,0.32,346,11.533333333333333
1,1,0,5.0,9.0,9.6,0.82,337,11.233333333333333
0,1,1,3.0,6.0,7.4,0.52,208,6.933333333333334
0,1,1,2.0,3.0,2.7,0.21,35,1.1666666666666667
1,1,1,2.0,5.0,6.3,0.56,354,11.8
0,1,0,4.0,8.0,7.7,0.57,192,6.4
1,1,0,1.0,2.0,4.5,0.35,341,11.366666666666667
1,0,1,2.0,4.0,7.3,0.64,264,8.8
0,1,0,2.0,3.0,5.6,0.5,79,2.6333333333333333
1,0,0,2.0,4.0,7.5,0.53,254,8.466666666666667
0,0,1,1.0,3.0,5.1,0.35,222,7.4
0,0,1,3.0,4.0,5.9,0.42,261,8.7
0,1,0,3.0,6.0,7.8,0.69,281,9.366666666666667
1,0,0,2.0,3.0,6.2,0.39,319,10.633333333333333
1,0,1,4.0,7.0,7.5,0.62,69,2.3
0,0,0,3.0,6.0,6.8,0.55,120,4.0
1,1,0,4.0,6.0,6.7,0.64,213,7.1
1,1,0,3.0,6.0,6.4,0.54,174,5.8
1,1,1,2.0,5.0,4.9,0.31,117,3.9
0,1,1,1.0,4.0,5.9,0.51,65,2.1666666666666665
1,0,1,1.0,2.0,4.3,0.24,132,4.4
0,0,0,0.0,1.0,2.4,0.11,361,12.033333333333333
0,1,1,2.0,5.0,5.7,0.35,289,9.633333333333333
0,1,1,2.0,3.0,5.1,0.39,223,7.433333333333334
0,1,0,2.0,4.0,5.5,0.39,275,9.166666666666666
1,1,0,4.0,8.0,8.9,0.74,348,11.6
0,0,0,3.0,7.0,8.6,0.7,102,3.4
0,1,1,2.0,4.0,5.3,0.38,222,7.4
1,0,0,1.0,4.0,6.1,0.39,170,5.666666666666667
1,0,0,2.0,3.0,6.6,0.46,68,2.2666666666666666
1,1,0,1.0,2.0,4.5,0.33,224,7.466666666666667
1,1,1,1.0,3.0,5.1,0.46,207,6.9
0,1,1,2.0,4.0,5.0,0.34,141,4.7
0,1,0,1.0,3.0,4.3,0.37,220,7.333333333333333
1,0,0,1.0,3.0,5.8,0.37,286,9.533333333333333
0,1,1,3.0,4.0,4.9,0.41,110,3.6666666666666665
0,0,0,4.0,7.0,10.0,0.88,116,3.8666666666666667
0,1,1,2.0,4.0,5.3,0.47,369,12.3
0,0,1,0.0,1.0,0.0,0.0,177,5.9
0,1,1,2.0,4.0,4.3,0.34,143,4.766666666666667
0,1,1,1.0,4.0,4.2,0.3,59,1.9666666666666666
0,0,1,1.0,1.0,1.0,0.0,70,2.3333333333333335
0,1,0,0.0,1.0,2.4,0.11,83,2.7666666666666666
0,1,1,1.0,2.0,2.1,0.07,37,1.2333333333333334
0,1,1,1.0,3.0,5.5,0.48,153,5.1
1,0,1,2.0,4.0,3.7,0.3,257,8.566666666666666
0,0,0,1.0,4.0,7.3,0.5,75,2.5
1,1,1,2.0,5.0,5.8,0.49,128,4.266666666666667
0,0,0,3.0,6.0,4.8,0.42,274,9.133333333333333
1,1,0,2.0,4.0,6.9,0.56,68,2.2666666666666666
0,1,1,4.0,7.0,6.9,0.57,303,10.1
1,0,1,3.0,7.0,7.5,0.66,277,9.233333333333333
0,1,1,3.0,5.0,7.0,0.49,315,10.5
0,1,1,3.0,6.0,6.9,0.45,199,6.633333333333334
1,0,0,5.0,10.0,7.9,0.73,143,4.766666666666667
1,1,1,2.0,3.0,4.8,0.37,152,5.066666666666666
0,0,1,3.0,6.0,5.4,0.45,110,3.6666666666666665
0,1,0,5.0,9.0,8.6,0.85,295,9.833333333333334
1,1,1,1.0,2.0,3.2,0.12,170,5.666666666666667
1,0,0,4.0,8.0,7.3,0.52,151,5.033333333333333
0,1,0,2.0,4.0,4.8,0.41,278,9.266666666666667
0,1,1,3.0,4.0,3.7,0.28,216,7.2
1,0,1,2.0,4.0,5.1,0.37,202,6.733333333333333
0,1,0,4.0,7.0,6.7,0.62,391,13.033333333333333
1,0,1,0.0,1.0,2.2,0.11,228,7.6
1,0,0,0.0,1.0,2.0,0.16,180,6.0
0,1,1,1.0,4.0,4.1,0.32,202,6.733333333333333
1,1,0,1.0,3.0,5.0,0.38,245,8.166666666666666
1,1,1,2.0,4.0,4.7,0.41,116,3.8666666666666667
1,0,0,0.0,1.0,3.9,0.26,338,11.266666666666667
0,1,0,4.0,8.0,7.4,0.68,282,9.4
1,1,0,2.0,4.0,6.8,0.53,187,6.233333333333333
0,1,1,1.0,2.0,4.7,0.39,386,12.866666666666667
1,0,1,1.0,3.0,5.7,0.37,141,4.7
0,0,1,2.0,4.0,4.7,0.41,372,12.4
1,0,1,1.0,2.0,3.4,0.28,109,3.6333333333333333
0,0,0,2.0,4.0,5.2,0.38,160,5.333333333333333
1,1,1,2.0,5.0,6.9,0.6,338,11.266666666666667
0,1,1,1.0,3.0,5.9,0.36,342,11.4
1,1,1,1.0,3.0,4.3,0.37,261,8.7
0,1,1,2.0,4.0,5.8,0.35,368,12.266666666666667
0,1,1,3.0,6.0,5.9,0.48,373,12.433333333333334
1,1,0,4.0,6.0,8.2,0.61,38,1.2666666666666666
0,1,1,2.0,4.0,5.7,0.47,269,8.966666666666667
1,1,1,4.0,7.0,7.2,0.59,353,11.766666666666667
0,1,0,2.0,6.0,6.8,0.51,258,8.6
0,1,1,3.0,4.0,5.5,0.47,250,8.333333333333334
0,0,1,2.0,4.0,6.3,0.45,207,6.9
1,1,1,4.0,7.0,8.9,0.74,318,10.6
1,1,1,1.0,3.0,5.8,0.44,228,7.6
1,1,0,2.0,4.0,6.8,0.52,166,5.533333333333333
0,1,1,2.0,4.0,2.2,0.18,168,5.6
1,0,1,2.0,5.0,6.5,0.56,165,5.5
1,0,0,2.0,5.0,6.7,0.5,65,2.1666666666666665
1,1,1,1.0,3.0,3.5,0.2,200,6.666666666666667
1,1,0,1.0,5.0,6.6,0.58,230,7.666666666666667
0,1,1,1.0,2.0,5.1,0.27,172,5.733333333333333
0,1,0,3.0,5.0,5.0,0.41,391,13.033333333333333
1,1,1,2.0,2.0,3.5,0.25,257,8.566666666666666
1,1,0,0.0,1.0,2.4,0.18,93,3.1
1,1,1,1.0,2.0,4.7,0.36,394,13.133333333333333
1,0,0,2.0,5.0,6.5,0.64,377,12.566666666666666
1,0,0,0.0,2.0,3.5,0.14,313,10.433333333333334
1,0,0,4.0,8.0,7.9,0.76,180,6.0
1,1,1,1.0,2.0,5.1,0.32,259,8.633333333333333
0,0,0,2.0,5.0,6.3,0.55,316,10.533333333333333
1,0,0,2.0,5.0,7.0,0.69,344,11.466666666666667
0,1,0,3.0,6.0,7.3,0.62,118,3.933333333333333
1,1,1,4.0,8.0,9.6,0.83,292,9.733333333333333
1,0,1,1.0,2.0,3.7,0.31,35,1.1666666666666667
0,0,0,2.0,4.0,5.8,0.42,191,6.366666666666666
1,1,0,3.0,8.0,7.7,0.7,71,2.3666666666666667
1,1,1,0.0,1.0,1.8,0.05,38,1.2666666666666666
1,0,1,2.0,4.0,5.6,0.48,256,8.533333333333333
0,0,0,3.0,6.0,6.6,0.49,36,1.2
0,1,0,2.0,5.0,7.9,0.59,229,7.633333333333334
1,1,0,3.0,5.0,7.2,0.49,97,3.2333333333333334
1,1,0,0.0,1.0,1.1,0.08,110,3.6666666666666665
1,1,0,4.0,7.0,6.6,0.59,143,4.766666666666667
0,1,1,2.0,4.0,5.6,0.32,343,11.433333333333334
0,1,1,2.0,5.0,5.3,0.42,167,5.566666666666666
0,1,1,1.0,2.0,6.1,0.4,347,11.566666666666666
1,1,0,4.0,7.0,7.6,0.57,148,4.933333333333334
0,1,0,3.0,5.0,6.5,0.44,147,4.9
0,0,0,2.0,4.0,7.7,0.6,46,1.5333333333333334
1,1,0,2.0,6.0,6.4,0.56,279,9.3
1,1,1,4.0,8.0,9.6,0.85,390,13.0
0,0,1,2.0,5.0,7.0,0.47,264,8.8
1,1,1,2.0,6.0,9.1,0.77,91,3.033333333333333
1,0,1,1.0,2.0,4.3,0.23,222,7.4
0,0,1,1.0,3.0,5.1,0.27,372,12.4
0,0,0,2.0,3.0,6.3,0.42,322,10.733333333333333
0,1,1,2.0,4.0,7.2,0.53,332,11.066666666666666
0,0,1,3.0,5.0,6.3,0.53,41,1.3666666666666667
1,0,0,3.0,6.0,6.2,0.51,316,10.533333333333333
1,0,1,3.0,4.0,6.1,0.44,302,10.066666666666666
1,1,1,2.0,4.0,4.6,0.42,58,1.9333333333333333
0,1,1,2.0,4.0,5.5,0.48,36,1.2
0,0,0,2.0,4.0,3.1,0.25,45,1.5
1,1,0,2.0,5.0,6.3,0.58,289,9.633333333333333
1,1,1,1.0,3.0,3.3,0.15,355,11.833333333333334
0,0,0,2.0,5.0,6.6,0.47,137,4.566666666666666
1,1,1,3.0,5.0,5.2,0.35,187,6.233333333333333
1,0,0,1.0,2.0,4.3,0.24,57,1.9
0,1,0,1.0,3.0,4.5,0.36,183,6.1
0,0,0,1.0,2.0,3.5,0.15,280,9.333333333333334
1,0,0,3.0,5.0,7.3,0.55,237,7.9
0,1,0,3.0,5.0,5.2,0.37,180,6.0
0,0,0,3.0,5.0,4.8,0.43,103,3.433333333333333
0,1,1,1.0,3.0,2.8,0.11,319,10.633333333333333
0,0,0,0.0,1.0,0.0,0.0,385,12.833333333333334
1,1,1,3.0,6.0,7.9,0.58,220,7.333333333333333
0,0,1,3.0,5.0,4.9,0.36,387,12.9
0,1,0,2.0,4.0,5.5,0.52,278,9.266666666666667
0,0,0,3.0,7.0,5.9,0.56,239,7.966666666666667
1,1,0,3.0,6.0,8.1,0.64,225,7.5
1,1,0,1.0,2.0,3.5,0.29,332,11.066666666666666
0,1,1,2.0,3.0,6.7,0.5,121,4.033333333333333
0,1,1,2.0,4.0,1.8,0.13,152,5.066666666666666
0,1,1,2.0,5.0,4.8,0.39,325,10.833333333333334
1,0,0,2.0,5.0,6.4,0.53,397,13.233333333333333
1,1,0,2.0,3.0,4.5,0.25,195,6.5
0,0,0,0.0,1.0,0.7,0.02,328,10.933333333333334
1,1,0,2.0,5.0,6.9,0.64,310,10.333333333333334
0,0,0,4.0,7.0,9.1,0.82,96,3.2
1,1,0,2.0,5.0,6.1,0.47,49,1.6333333333333333
1,1,0,4.0,8.0,9.0,0.75,169,5.633333333333334
1,1,1,3.0,5.0,6.8,0.46,97,3.2333333333333334
0,1,1,2.0,4.0,6.8,0.47,163,5.433333333333334
1,0,0,3.0,7.0,7.3,0.53,289,9.633333333333333
